e,n,d
3799.053510266693,3519.053510266693,6494
3800.2782620643757,3520.2782620643757,6495
3801.5030138620587,3521.5030138620587,6496
3802.727765659741,3522.727765659741,6497
3803.952517457424,3523.952517457424,6498
3805.1772692551076,3525.1772692551076,6499
3806.4020210527906,3526.4020210527906,6500
3807.6267728504736,3527.6267728504736,6501
3808.851524648157,3528.851524648157,6502
3810.076276445839,3530.076276445839,6503
3811.3010282435225,3531.3010282435225,6504
3812.5257800412046,3532.5257800412046,6505
3813.750531838888,3533.750531838888,6506
3814.975283636571,3534.975283636571,6507
3816.200035434254,3536.200035434254,6508
3817.4247872319374,3537.4247872319374,6509
3818.6495390296195,3538.6495390296195,6510
3819.874290827303,3539.874290827303,6511
3821.0990426249855,3541.0990426249855,6512
3822.3237944226685,3542.3237944226685,6513
3823.5485462203515,3543.5485462203515,6514
3824.7732980180344,3544.7732980180344,6515
3825.998049815718,3545.998049815718,6516
3827.222801613401,3547.222801613401,6517
3828.4475534110834,3548.4475534110834,6518
3829.672305208766,3549.672305208766,6519
3830.897057006449,3550.897057006449,6520
3832.121808804132,3552.121808804132,6521
3833.346560601815,3553.346560601815,6522
3834.5713123994983,3554.5713123994983,6523
3835.7960641971813,3555.7960641971813,6524
3837.020815994864,3557.020815994864,6525
3838.245567792547,3558.245567792547,6526
3839.4703195902293,3559.4703195902293,6527
3840.6950713879123,3560.6950713879123,6528
3841.9198231855953,3561.9198231855953,6529
3843.1445749832787,3563.1445749832787,6530
3844.3693267809617,3564.3693267809617,6531
3845.5940785786443,3565.5940785786443,6532
3846.8188303763272,3566.8188303763272,6533
3848.0435821740098,3568.0435821740098,6534
3849.2683339716928,3569.2683339716928,6535
3850.4930857693757,3570.4930857693757,6536
3851.717837567059,3571.717837567059,6537
3852.942589364742,3572.942589364742,6538
3854.167341162425,3574.167341162425,6539
3855.3920929601077,3575.3920929601077,6540
3856.6168447577907,3576.6168447577907,6541
3857.841596555473,3577.841596555473,6542
3859.066348353156,3579.066348353156,6543
3860.2911001508396,3580.2911001508396,6544
3861.5158519485226,3581.5158519485226,6545
3862.7406037462056,3582.7406037462056,6546
3863.965355543888,3583.965355543888,6547
3865.190107341571,3585.190107341571,6548
3866.4148591392536,3586.4148591392536,6549
3867.639610936937,3587.639610936937,6550
3868.86436273462,3588.86436273462,6551
3870.089114532303,3590.089114532303,6552
3871.313866329986,3591.313866329986,6553
3872.5386181276695,3592.5386181276695,6554
3873.7633699253515,3593.7633699253515,6555
3874.988121723035,3594.988121723035,6556
3876.2128735207175,3596.2128735207175,6557
3877.4376253184005,3597.4376253184005,6558
3878.6623771160835,3598.6623771160835,6559
3879.8871289137664,3599.8871289137664,6560
3881.11188071145,3601.11188071145,6561
3882.336632509132,3602.336632509132,6562
3883.5613843068154,3603.5613843068154,6563
3884.786136104498,3604.786136104498,6564
3886.010887902181,3606.010887902181,6565
3887.235639699864,3607.235639699864,6566
3888.460391497547,3608.460391497547,6567
3889.6851432952303,3609.6851432952303,6568
3890.9098950929133,3610.9098950929133,6569
3892.134646890596,3612.134646890596,6570
3893.3593986882784,3613.3593986882784,6571
3894.5841504859613,3614.5841504859613,6572
3895.8089022836443,3615.8089022836443,6573
3897.0336540813273,3617.0336540813273,6574
3898.2584058790108,3618.2584058790108,6575
3899.4831576766937,3619.4831576766937,6576
3900.7079094743763,3620.7079094743763,6577
3901.9326612720592,3621.9326612720592,6578
3903.157413069742,3623.157413069742,6579
3904.3821648674248,3624.3821648674248,6580
3905.6069166651077,3625.6069166651077,6581
3906.831668462791,3626.831668462791,6582
3908.056420260474,3628.056420260474,6583
3909.281172058157,3629.281172058157,6584
3910.5059238558397,3630.5059238558397,6585
3911.730675653522,3631.730675653522,6586
3912.955427451205,3632.955427451205,6587
3914.1801792488886,3634.1801792488886,6588
3915.4049310465716,3635.4049310465716,6589
3916.6296828442546,3636.6296828442546,6590
3917.8544346419376,3637.8544346419376,6591
3919.07918643962,3639.07918643962,6592
3920.303938237303,3640.303938237303,6593
3921.5286900349856,3641.5286900349856,6594
3922.753441832669,3642.753441832669,6595
3923.978193630352,3643.978193630352,6596
3925.202945428035,3645.202945428035,6597
3926.427697225718,3646.427697225718,6598
3927.6524490234005,3647.6524490234005,6599
3928.8772008210835,3648.8772008210835,6600
3930.101952618766,3650.101952618766,6601
3931.3267044164495,3651.3267044164495,6602
3932.5514562141325,3652.5514562141325,6603
3933.7762080118155,3653.7762080118155,6604
3935.0009598094985,3655.0009598094985,6605
3936.225711607182,3656.225711607182,6606
3937.4504634048644,3657.4504634048644,6607
3938.6752152025474,3658.6752152025474,6608
3939.89996700023,3659.89996700023,6609
3941.124718797913,3661.124718797913,6610
3942.349470595596,3662.349470595596,6611
3943.574222393279,3663.574222393279,6612
3944.7989741909623,3664.7989741909623,6613
3946.023725988645,3666.023725988645,6614
3947.248477786328,3667.248477786328,6615
3948.4732295840104,3668.4732295840104,6616
3949.6979813816934,3669.6979813816934,6617
3950.9227331793763,3670.9227331793763,6618
3952.1474849770593,3672.1474849770593,6619
3953.3722367747428,3673.3722367747428,6620
3954.5969885724257,3674.5969885724257,6621
3955.8217403701083,3675.8217403701083,6622
3957.0464921677913,3677.0464921677913,6623
3958.271243965474,3678.271243965474,6624
3959.4959957631568,3679.4959957631568,6625
3960.72074756084,3680.72074756084,6626
3961.945499358523,3681.945499358523,6627
3963.170251156206,3683.170251156206,6628
3964.3950029538887,3684.3950029538887,6629
3965.6197547515717,3685.6197547515717,6630
3966.844506549254,3686.844506549254,6631
3968.069258346937,3688.069258346937,6632
3969.2940101446206,3689.2940101446206,6633
3970.5187619423036,3690.5187619423036,6634
3971.7435137399866,3691.7435137399866,6635
3972.9682655376696,3692.9682655376696,6636
3974.193017335352,3694.193017335352,6637
3975.4177691330347,3695.4177691330347,6638
3976.6425209307176,3696.6425209307176,6639
3977.867272728401,3697.867272728401,6640
3979.092024526084,3699.092024526084,6641
3980.316776323767,3700.316776323767,6642
3981.54152812145,3701.54152812145,6643
3982.7662799191326,3702.7662799191326,6644
3983.991031716816,3703.991031716816,6645
3985.215783514498,3705.215783514498,6646
3986.4405353121815,3706.4405353121815,6647
3987.6652871098645,3707.6652871098645,6648
3988.8900389075475,3708.8900389075475,6649
3990.1147907052305,3710.1147907052305,6650
3991.339542502913,3711.339542502913,6651
3992.5642943005964,3712.5642943005964,6652
3993.7890460982785,3713.7890460982785,6653
3995.013797895962,3715.013797895962,6654
3996.238549693645,3716.238549693645,6655
3997.463301491328,3717.463301491328,6656
3998.688053289011,3718.688053289011,6657
3999.9128050866943,3719.9128050866943,6658
4001.137556884377,3721.137556884377,6659
4002.36230868206,3722.36230868206,6660
4003.5870604797424,3723.5870604797424,6661
4004.8118122774254,3724.8118122774254,6662
4006.0365640751083,3726.0365640751083,6663
4007.261315872792,3727.261315872792,6664
4008.4860676704748,3728.4860676704748,6665
4009.7108194681573,3729.7108194681573,6666
4010.9355712658403,3730.9355712658403,6667
4012.160323063523,3732.160323063523,6668
4013.385074861206,3733.385074861206,6669
4014.609826658889,3734.609826658889,6670
4015.834578456572,3735.834578456572,6671
4017.059330254255,3737.059330254255,6672
4018.284082051938,3738.284082051938,6673
4019.5088338496207,3739.5088338496207,6674
4020.7335856473037,3740.7335856473037,6675
4021.9583374449862,3741.9583374449862,6676
4023.183089242669,3743.183089242669,6677
4024.4078410403527,3744.4078410403527,6678
4025.6325928380356,3745.6325928380356,6679
4026.8573446357186,3746.8573446357186,6680
4028.082096433401,3748.082096433401,6681
4029.306848231084,3749.306848231084,6682
4030.5316000287667,3750.5316000287667,6683
4031.7563518264496,3751.7563518264496,6684
4032.981103624133,3752.981103624133,6685
4034.205855421816,3754.205855421816,6686
4035.430607219499,3755.430607219499,6687
4036.655359017182,3756.655359017182,6688
4037.8801108148646,3757.8801108148646,6689
4039.104862612548,3759.104862612548,6690
4040.32961441023,3760.32961441023,6691
4041.5543662079135,3761.5543662079135,6692
4042.7791180055965,3762.7791180055965,6693
4044.0038698032795,3764.0038698032795,6694
4045.2286216009625,3765.2286216009625,6695
4046.453373398645,3766.453373398645,6696
4047.6781251963284,3767.6781251963284,6697
4048.9028769940105,3768.9028769940105,6698
4050.127628791694,3770.127628791694,6699
4051.352380589377,3771.352380589377,6700
4052.57713238706,3772.57713238706,6701
4053.801884184743,3773.801884184743,6702
4055.0266359824263,3775.0266359824263,6703
4056.251387780109,3776.251387780109,6704
4057.476139577791,3777.476139577791,6705
4058.7008913754744,3778.7008913754744,6706
4059.9256431731574,3779.9256431731574,6707
4061.1503949708404,3781.1503949708404,6708
4062.375146768524,3782.375146768524,6709
4063.599898566207,3783.599898566207,6710
4064.8246503638893,3784.8246503638893,6711
4066.0494021615723,3786.0494021615723,6712
4067.274153959255,3787.274153959255,6713
4068.498905756938,3788.498905756938,6714
4069.723657554621,3789.723657554621,6715
4070.948409352304,3790.948409352304,6716
4072.173161149987,3792.173161149987,6717
4073.3979129476697,3793.3979129476697,6718
4074.6226647453527,3794.6226647453527,6719
4075.8474165430353,3795.8474165430353,6720
4077.0721683407182,3797.0721683407182,6721
4078.296920138401,3798.296920138401,6722
4079.5216719360847,3799.5216719360847,6723
4080.7464237337676,3800.7464237337676,6724
4081.9711755314506,3801.9711755314506,6725
4083.195927329133,3803.195927329133,6726
4084.420679126816,3804.420679126816,6727
4085.6454309244987,3805.6454309244987,6728
4086.8701827221817,3806.8701827221817,6729
4088.094934519865,3808.094934519865,6730
4089.319686317548,3809.319686317548,6731
4090.544438115231,3810.544438115231,6732
4091.7691899129136,3811.7691899129136,6733
4092.9939417105966,3812.9939417105966,6734
4094.218693508279,3814.218693508279,6735
4095.443445305962,3815.443445305962,6736
4096.668197103645,3816.6681971036455,6737
4097.892948901328,3817.8929489013285,6738
4099.117700699011,3819.1177006990115,6739
4100.342452496694,3820.3424524966945,6740
4101.567204294377,3821.567204294377,6741
4102.79195609206,3822.7919560920604,6742
4104.016707889743,3824.0167078897425,6743
4105.241459687426,3825.241459687426,6744
4106.466211485109,3826.466211485109,6745
4107.690963282792,3827.690963282792,6746
4108.915715080475,3828.9157150804754,6747
4110.140466878158,3830.1404668781574,6748
4111.365218675841,3831.365218675841,6749
4112.589970473523,3832.589970473523,6750
4113.814722271207,3833.8147222712064,6751
4115.03947406889,3835.0394740688894,6752
4116.264225866573,3836.2642258665724,6753
4117.488977664256,3837.488977664256,6754
4118.713729461939,3838.713729461939,6755
4119.938481259622,3839.9384812596213,6756
4121.163233057305,3841.1632330573043,6757
4122.387984854987,3842.387984854987,6758
4123.61273665267,3843.61273665267,6759
4124.837488450353,3844.837488450353,6760
4126.062240248037,3846.0622402480362,6761
4127.28699204572,3847.286992045719,6762
4128.511743843402,3848.5117438434017,6763
4129.736495641085,3849.7364956410847,6764
4130.961247438767,3850.9612474387673,6765
4132.18599923645,3852.1859992364502,6766
4133.410751034133,3853.410751034133,6767
4134.635502831817,3854.6355028318167,6768
4135.8602546295,3855.8602546294997,6769
4137.085006427183,3857.0850064271826,6770
4138.309758224865,3858.309758224865,6771
4139.534510022548,3859.5345100225477,6772
4140.759261820231,3860.7592618202307,6773
4141.984013617914,3861.9840136179137,6774
4143.208765415597,3863.208765415597,6775
4144.43351721328,3864.43351721328,6776
4145.658269010963,3865.658269010963,6777
4146.883020808646,3866.8830208086456,6778
4148.107772606329,3868.1077726063286,6779
4149.332524404012,3869.332524404011,6780
4150.557276201695,3870.557276201694,6781
4151.7820279993775,3871.7820279993775,6782
4153.0067797970605,3873.0067797970605,6783
4154.2315315947435,3874.2315315947435,6784
4155.4562833924265,3875.456283392426,6785
4156.6810351901095,3876.681035190109,6786
4157.9057869877915,3877.9057869877915,6787
4159.1305387854745,3879.1305387854745,6788
4160.355290583158,3880.355290583158,6789
4161.580042380841,3881.580042380841,6790
4162.804794178524,3882.804794178524,6791
4164.029545976207,3884.0295459762074,6792
4165.254297773889,3885.2542977738894,6793
4166.479049571573,3886.479049571573,6794
4167.703801369255,3887.7038013692554,6795
4168.928553166938,3888.9285531669384,6796
4170.153304964621,3890.1533049646214,6797
4171.378056762304,3891.3780567623044,6798
4172.602808559988,3892.602808559988,6799
4173.827560357669,3893.82756035767,6800
4175.052312155353,3895.0523121553533,6801
4176.277063953035,3896.277063953036,6802
4177.501815750718,3897.501815750719,6803
4178.726567548401,3898.726567548402,6804
4179.951319346084,3899.951319346085,6805
4181.176071143768,3901.1760711437682,6806
4182.400822941451,3902.400822941451,6807
4183.625574739133,3903.6255747391338,6808
4184.850326536816,3904.8503265368167,6809
4186.075078334499,3906.0750783344993,6810
4187.299830132182,3907.2998301321823,6811
4188.524581929865,3908.5245819298652,6812
4189.749333727548,3909.7493337275487,6813
4190.974085525231,3910.9740855252317,6814
4192.198837322914,3912.198837322914,6815
4193.423589120597,3913.423589120597,6816
4194.64834091828,3914.6483409182797,6817
4195.873092715963,3915.8730927159627,6818
4197.097844513646,3917.0978445136457,6819
4198.322596311329,3918.322596311329,6820
4199.547348109012,3919.547348109012,6821
4200.772099906695,3920.772099906695,6822
4201.996851704378,3921.9968517043776,6823
4203.22160350206,3923.22160350206,6824
4204.446355299743,3924.446355299743,6825
4205.671107097426,3925.671107097426,6826
4206.89585889511,3926.8958588951095,6827
4208.120610692793,3928.1206106927925,6828
4209.345362490476,3929.3453624904755,6829
4210.570114288158,3930.570114288158,6830
4211.794866085841,3931.794866085841,6831
4213.019617883523,3933.0196178835236,6832
4214.244369681207,3934.244369681207,6833
4215.46912147889,3935.46912147889,6834
4216.693873276573,3936.693873276573,6835
4217.918625074256,3937.918625074256,6836
4219.143376871938,3939.1433768719385,6837
4220.368128669621,3940.3681286696215,6838
4221.592880467304,3941.592880467304,6839
4222.817632264987,3942.8176322649874,6840
4224.04238406267,3944.0423840626704,6841
4225.267135860353,3945.2671358603534,6842
4226.491887658036,3946.4918876580364,6843
4227.71663945572,3947.71663945572,6844
4228.941391253402,3948.941391253402,6845
4230.166143051085,3950.1661430510853,6846
4231.390894848768,3951.390894848768,6847
4232.615646646451,3952.615646646451,6848
4233.840398444134,3953.840398444134,6849
4235.065150241817,3955.065150241817,6850
4236.2899020395,3956.2899020394993,6851
4237.514653837183,3957.514653837183,6852
4238.739405634866,3958.7394056348658,6853
4239.964157432549,3959.9641574325487,6854
4241.188909230232,3961.1889092302313,6855
4242.413661027915,3962.4136610279143,6856
4243.638412825598,3963.6384128255972,6857
4244.863164623281,3964.8631646232807,6858
4246.087916420964,3966.087916420963,6859
4247.312668218647,3967.312668218646,6860
4248.53742001633,3968.537420016329,6861
4249.762171814013,3969.762171814012,6862
4250.986923611695,3970.9869236116947,6863
4252.211675409378,3972.2116754093777,6864
4253.436427207062,3973.436427207061,6865
4254.661179004744,3974.6611790047436,6866
4255.885930802427,3975.8859308024266,6867
4257.11068260011,3977.1106826001096,6868
4258.335434397793,3978.3354343977926,6869
4259.560186195475,3979.560186195475,6870
4260.784937993159,3980.7849379931586,6871
4262.009689790842,3982.0096897908415,6872
4263.2344415885245,3983.2344415885245,6873
4264.459193386207,3984.459193386207,6874
4265.68394518389,3985.68394518389,6875
4266.908696981573,3986.908696981573,6876
4268.133448779256,3988.1334487792556,6877
4269.3582005769385,3989.358200576939,6878
4270.5829523746215,3990.582952374622,6879
4271.8077041723045,3991.807704172305,6880
4273.0324559699875,3993.0324559699875,6881
4274.2572077676705,3994.2572077676705,6882
4275.4819595653535,3995.4819595653535,6883
4276.706711363036,3996.706711363037,6884
4277.931463160719,3997.9314631607194,6885
4279.156214958402,3999.1562149584024,6886
4280.380966756085,4000.3809667560854,6887
4281.605718553768,4001.6057185537684,6888
4282.830470351451,4002.830470351451,6889
4284.055222149134,4004.0552221491344,6890
4285.279973946817,4005.2799739468173,6891
4286.5047257445,4006.5047257445,6892
4287.729477542183,4007.729477542183,6893
4288.954229339866,4008.954229339866,6894
4290.178981137549,4010.178981137549,6895
4291.403732935231,4011.4037329352313,6896
4292.628484732915,4012.628484732915,6897
4293.853236530598,4013.8532365305978,6898
4295.077988328281,4015.0779883282808,6899
4296.302740125963,4016.3027401259633,6900
4297.527491923646,4017.5274919236463,6901
4298.752243721329,4018.7522437213293,6902
4299.976995519013,4019.9769955190127,6903
4301.201747316695,4021.201747316695,6904
4302.426499114378,4022.426499114378,6905
4303.651250912061,4023.651250912061,6906
4304.876002709743,4024.8760027097437,6907
4306.100754507426,4026.1007545074267,6908
4307.32550630511,4027.32550630511,6909
4308.550258102793,4028.550258102793,6910
4309.775009900475,4029.7750099004757,6911
4310.999761698158,4030.9997616981586,6912
4312.224513495841,4032.2245134958416,6913
4313.449265293524,4033.4492652935246,6914
4314.674017091207,4034.674017091207,6915
4315.89876888889,4035.8987688888906,6916
4317.123520686573,4037.1235206865736,6917
4318.348272484256,4038.348272484256,6918
4319.573024281939,4039.573024281939,6919
4320.797776079622,4040.797776079622,6920
4322.022527877305,4042.022527877305,6921
4323.247279674988,4043.2472796749876,6922
4324.472031472671,4044.472031472671,6923
4325.696783270354,4045.696783270354,6924
4326.921535068037,4046.921535068037,6925
4328.14628686572,4048.1462868657195,6926
4329.371038663403,4049.3710386634025,6927
4330.595790461086,4050.595790461086,6928
4331.820542258769,4051.820542258769,6929
4333.045294056452,4053.0452940564514,6930
4334.270045854135,4054.2700458541344,6931
4335.494797651818,4055.4947976518174,6932
4336.7195494495,4056.7195494495,6933
4337.944301247183,4057.944301247183,6934
4339.169053044867,4059.1690530448664,6935
4340.39380484255,4060.3938048425493,6936
4341.618556640232,4061.618556640232,6937
4342.843308437915,4062.843308437915,6938
4344.068060235598,4064.068060235598,6939
4345.292812033281,4065.292812033281,6940
4346.517563830963,4066.5175638309634,6941
4347.742315628647,4067.742315628647,6942
4348.96706742633,4068.96706742633,6943
4350.191819224012,4070.1918192240123,6944
4351.416571021695,4071.4165710216953,6945
4352.641322819378,4072.6413228193783,6946
4353.866074617061,4073.8660746170613,6947
4355.090826414744,4075.090826414744,6948
4356.315578212427,4076.315578212427,6949
4357.54033001011,4077.54033001011,6950
4358.765081807793,4078.765081807793,6951
4359.989833605476,4079.9898336054757,6952
4361.214585403159,4081.2145854031587,6953
4362.439337200842,4082.439337200842,6954
4363.664088998525,4083.664088998525,6955
4364.888840796208,4084.8888407962077,6956
4366.113592593891,4086.1135925938906,6957
4367.338344391574,4087.3383443915736,6958
4368.563096189257,4088.563096189256,6959
4369.78784798694,4089.787847986939,6960
4371.012599784623,4091.0125997846226,6961
4372.237351582306,4092.2373515823056,6962
4373.462103379989,4093.462103379988,6963
4374.6868551776715,4094.686855177671,6964
4375.9116069753545,4095.911606975354,6965
4377.1363587730375,4097.1363587730375,6966
4378.36111057072,4098.36111057072,6967
4379.5858623684035,4099.5858623684035,6968
4380.810614166086,4100.810614166086,6969
4382.0353659637685,4102.0353659637685,6970
4383.2601177614515,4103.2601177614515,6971
4384.4848695591345,4104.4848695591345,6972
4385.709621356818,4105.709621356818,6973
4386.9343731545,4106.9343731545,6974
4388.159124952183,4108.159124952183,6975
4389.383876749866,4109.383876749866,6976
4390.608628547549,4110.608628547549,6977
4391.8333803452315,4111.8333803452315,6978
4393.0581321429145,4113.0581321429145,6979
4394.282883940598,4114.282883940598,6980
4395.507635738281,4115.507635738281,6981
4396.732387535963,4116.732387535963,6982
4397.957139333646,4117.957139333646,6983
4399.181891131329,4119.181891131329,6984
4400.406642929012,4120.406642929012,6985
4401.631394726695,4121.631394726695,6986
4402.856146524378,4122.856146524378,6987
4404.080898322061,4124.080898322061,6988
4405.305650119744,4125.305650119744,6989
4406.530401917427,4126.530401917427,6990
4407.75515371511,4127.75515371511,6991
4408.979905512793,4128.979905512793,6992
4410.204657310476,4130.204657310476,6993
4411.429409108159,4131.429409108159,6994
4412.654160905842,4132.654160905842,6995
4413.878912703525,4133.878912703525,6996
4415.103664501208,4135.103664501208,6997
4416.328416298891,4136.328416298891,6998
4417.553168096574,4137.553168096574,6999
4418.777919894256,4138.777919894256,7000
4420.002671691939,4140.002671691939,7001
4421.227423489622,4141.227423489622,7002
4422.452175287306,4142.452175287306,7003
4423.676927084988,4143.676927084988,7004
4424.901678882671,4144.901678882671,7005
4426.126430680354,4146.126430680354,7006
4427.351182478037,4147.351182478037,7007
4428.57593427572,4148.57593427572,7008
4429.800686073403,4149.800686073403,7009
4431.025437871086,4151.025437871086,7010
4432.250189668769,4152.250189668769,7011
4433.474941466452,4153.474941466452,7012
4434.699693264135,4154.699693264135,7013
4435.924445061818,4155.924445061818,7014
4437.1491968595,4157.1491968595,7015
4438.373948657184,4158.373948657184,7016
4439.598700454867,4159.598700454867,7017
4440.82345225255,4160.82345225255,7018
4442.048204050232,4162.048204050232,7019
4443.272955847915,4163.272955847915,7020
4444.497707645598,4164.497707645598,7021
4445.722459443282,4165.722459443282,7022
4446.947211240964,4166.947211240964,7023
4448.171963038647,4168.171963038647,7024
4449.39671483633,4169.39671483633,7025
4450.621466634013,4170.621466634013,7026
4451.846218431696,4171.846218431696,7027
4453.070970229379,4173.070970229379,7028
4454.295722027062,4174.295722027062,7029
4455.520473824745,4175.520473824745,7030
4456.745225622428,4176.745225622428,7031
4457.969977420111,4177.969977420111,7032
4459.194729217794,4179.194729217794,7033
4460.419481015476,4180.419481015476,7034
4461.64423281316,4181.64423281316,7035
4462.868984610843,4182.868984610843,7036
4464.093736408525,4184.093736408525,7037
4465.318488206208,4185.318488206208,7038
4466.543240003891,4186.543240003891,7039
4467.767991801574,4187.767991801574,7040
4468.992743599257,4188.992743599257,7041
4470.21749539694,4190.21749539694,7042
4471.442247194623,4191.442247194623,7043
4472.666998992306,4192.666998992306,7044
4473.891750789989,4193.891750789989,7045
4475.116502587672,4195.116502587672,7046
4476.341254385355,4196.341254385355,7047
4477.566006183038,4197.566006183038,7048
4478.790757980721,4198.790757980721,7049
4480.015509778404,4200.015509778404,7050
4481.240261576087,4201.240261576087,7051
4482.465013373769,4202.465013373769,7052
4483.689765171452,4203.689765171452,7053
4484.914516969136,4204.914516969136,7054
4486.1392687668185,4206.1392687668185,7055
4487.364020564501,4207.364020564501,7056
4488.588772362184,4208.588772362184,7057
4489.813524159867,4209.813524159867,7058
4491.03827595755,4211.03827595755,7059
4492.2630277552325,4212.2630277552325,7060
4493.4877795529155,4213.4877795529155,7061
4494.7125313505985,4214.7125313505985,7062
4495.9372831482815,4215.9372831482815,7063
4497.1620349459645,4217.1620349459645,7064
4498.3867867436475,4218.3867867436475,7065
4499.61153854133,4219.61153854133,7066
4500.8362903390125,4220.8362903390125,7067
4502.061042136696,4222.061042136696,7068
4503.285793934379,4223.285793934379,7069
4504.510545732062,4224.510545732062,7070
4505.7352975297445,4225.7352975297445,7071
4506.960049327427,4226.960049327427,7072
4508.184801125111,4228.184801125111,7073
4509.409552922794,4229.409552922794,7074
4510.634304720476,4230.634304720476,7075
4511.859056518159,4231.859056518159,7076
4513.083808315842,4233.083808315842,7077
4514.308560113525,4234.308560113525,7078
4515.533311911208,4235.533311911208,7079
4516.758063708891,4236.758063708891,7080
4517.982815506574,4237.982815506574,7081
4519.207567304257,4239.207567304257,7082
4520.43231910194,4240.43231910194,7083
4521.657070899623,4241.657070899623,7084
4522.881822697306,4242.881822697306,7085
4524.106574494988,4244.106574494988,7086
4525.331326292672,4245.331326292672,7087
4526.556078090355,4246.556078090355,7088
4527.780829888038,4247.780829888038,7089
4529.00558168572,4249.00558168572,7090
4530.230333483403,4250.230333483403,7091
4531.455085281087,4251.455085281087,7092
4532.679837078769,4252.679837078769,7093
4533.904588876452,4253.904588876452,7094
4535.129340674135,4255.129340674135,7095
4536.354092471818,4256.354092471818,7096
4537.578844269501,4257.578844269501,7097
4538.803596067184,4258.803596067184,7098
4540.028347864867,4260.028347864867,7099
4541.25309966255,4261.25309966255,7100
4542.477851460233,4262.477851460233,7101
4543.702603257916,4263.702603257916,7102
4544.927355055599,4264.927355055599,7103
4546.152106853281,4266.152106853281,7104
4547.376858650964,4267.376858650964,7105
4548.601610448648,4268.601610448648,7106
4549.826362246331,4269.826362246331,7107
4551.051114044013,4271.051114044013,7108
4552.275865841696,4272.275865841696,7109
4553.500617639379,4273.500617639379,7110
4554.725369437063,4274.725369437063,7111
4555.950121234745,4275.950121234745,7112
4557.174873032428,4277.174873032428,7113
4558.399624830111,4278.399624830111,7114
4559.624376627794,4279.624376627794,7115
4560.849128425477,4280.849128425477,7116
4562.07388022316,4282.07388022316,7117
4563.298632020843,4283.298632020843,7118
4564.523383818525,4284.523383818525,7119
4565.748135616209,4285.748135616209,7120
4566.972887413892,4286.972887413892,7121
4568.197639211575,4288.197639211575,7122
4569.422391009257,4289.422391009257,7123
4570.64714280694,4290.64714280694,7124
4571.871894604624,4291.871894604624,7125
4573.096646402307,4293.096646402307,7126
4574.321398199989,4294.321398199989,7127
4575.546149997672,4295.546149997672,7128
4576.770901795355,4296.770901795355,7129
4577.995653593038,4297.995653593038,7130
4579.220405390721,4299.220405390721,7131
4580.445157188404,4300.445157188404,7132
4581.669908986087,4301.669908986087,7133
4582.89466078377,4302.89466078377,7134
4584.119412581453,4304.119412581453,7135
4585.344164379136,4305.344164379136,7136
4586.568916176819,4306.568916176819,7137
4587.793667974501,4307.793667974501,7138
4589.018419772185,4309.018419772185,7139
4590.243171569868,4310.243171569868,7140
4591.467923367551,4311.467923367551,7141
4592.692675165233,4312.692675165233,7142
4593.917426962916,4313.917426962916,7143
4595.1421787606,4315.1421787606,7144
4596.366930558282,4316.366930558282,7145
4597.591682355965,4317.591682355965,7146
4598.816434153648,4318.816434153648,7147
4600.041185951331,4320.041185951331,7148
4601.265937749014,4321.265937749014,7149
4602.490689546697,4322.490689546697,7150
4603.7154413443795,4323.7154413443795,7151
4604.9401931420625,4324.9401931420625,7152
4606.1649449397455,4326.1649449397455,7153
4607.3896967374285,4327.3896967374285,7154
4608.6144485351115,4328.6144485351115,7155
4609.8392003327945,4329.8392003327945,7156
4611.0639521304765,4331.0639521304765,7157
4612.28870392816,4332.28870392816,7158
4613.513455725843,4333.513455725843,7159
4614.7382075235255,4334.7382075235255,7160
4615.9629593212085,4335.9629593212085,7161
4617.1877111188915,4337.1877111188915,7162
4618.412462916575,4338.412462916575,7163
4619.637214714257,4339.637214714257,7164
4620.86196651194,4340.86196651194,7165
4622.086718309623,4342.086718309623,7166
4623.311470107306,4343.311470107306,7167
4624.536221904989,4344.536221904989,7168
4625.760973702672,4345.760973702672,7169
4626.985725500355,4346.985725500355,7170
4628.210477298037,4348.210477298037,7171
4629.435229095721,4349.435229095721,7172
4630.659980893404,4350.659980893404,7173
4631.884732691087,4351.884732691087,7174
4633.109484488769,4353.109484488769,7175
4634.334236286452,4354.334236286452,7176
4635.558988084136,4355.558988084136,7177
4636.783739881819,4356.783739881819,7178
4638.008491679501,4358.008491679501,7179
4639.233243477184,4359.233243477184,7180
4640.457995274867,4360.457995274867,7181
4641.682747072551,4361.682747072551,7182
4642.907498870233,4362.907498870233,7183
4644.132250667916,4364.132250667916,7184
4645.357002465599,4365.357002465599,7185
4646.581754263282,4366.581754263282,7186
4647.806506060965,4367.806506060965,7187
4649.031257858648,4369.031257858648,7188
4650.256009656331,4370.256009656331,7189
4651.480761454013,4371.480761454013,7190
4652.705513251697,4372.705513251697,7191
4653.93026504938,4373.93026504938,7192
4655.155016847063,4375.155016847063,7193
4656.379768644745,4376.379768644745,7194
4657.604520442428,4377.604520442428,7195
4658.829272240112,4378.829272240112,7196
4660.054024037794,4380.054024037794,7197
4661.278775835477,4381.278775835477,7198
4662.50352763316,4382.50352763316,7199
4663.728279430843,4383.728279430843,7200
4664.953031228526,4384.953031228526,7201
4666.177783026209,4386.177783026209,7202
4667.402534823892,4387.402534823892,7203
4668.627286621575,4388.627286621575,7204
4669.852038419258,4389.852038419258,7205
